Batch_ID,Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Updated_Balance,Investment_Amount,Investment_Type,Is_Anomaly,Transaction_Date,Year,Month,Day,Processed_At
BATCH_20251109_161848,300747,203474,Current,59627,1738.0,57889.0,33286,Fixed Deposit,0,2024-08-13,2024,8,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300748,200235,Business,2947,3329.0,-382.0,31375,Fixed Deposit,1,2023-02-22,2023,2,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300749,204753,Current,17989,1676.0,16313.0,19510,Fixed Deposit,0,2024-03-12,2024,3,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300750,204163,Savings,73111,4596.0,68515.0,45414,Mutual Fund,0,2025-03-11,2025,3,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300751,207111,Current,36704,2222.0,34482.0,6792,Fixed Deposit,0,2023-04-23,2023,4,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300752,208157,Savings,64729,4169.0,60560.0,29865,Recurring Deposit,0,2023-10-15,2023,10,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300753,209391,Current,88567,4067.0,84500.0,20633,Mutual Fund,0,2022-12-06,2022,12,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300754,207699,Business,55111,561.0,54550.0,23871,Recurring Deposit,0,2024-10-17,2024,10,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300755,206727,Savings,78707,1673.0,77034.0,25154,Fixed Deposit,0,2024-10-19,2024,10,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300756,208808,Savings,13779,2157.527279471554,11621.472720528447,18522,Mutual Fund,0,2022-09-14,2022,9,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300757,209009,Business,35702,4923.0858085649215,30778.914191435077,8262,Fixed Deposit,0,2022-11-30,2022,11,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300758,200052,Savings,20090,4720.0,15370.0,14254,Fixed Deposit,0,2023-07-17,2023,7,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300759,205386,Savings,1729,2843.0,-1114.0,20965,Fixed Deposit,1,2022-09-04,2022,9,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300760,203103,Business,11186,167.0,11019.0,18433,Recurring Deposit,0,2024-09-04,2024,9,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300761,200190,Savings,42949,4894.0,38055.0,3497,Mutual Fund,0,2022-04-29,2022,4,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300762,209910,Savings,14211,2910.0,11301.0,21879,Mutual Fund,0,2023-07-18,2023,7,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300763,207354,Business,80727,3860.0,76867.0,11127,Mutual Fund,0,2024-08-31,2024,8,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300764,209022,Savings,50162,1076.0,49086.0,47328,Mutual Fund,0,2025-02-05,2025,2,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300765,203472,Business,73106,3374.0,69732.0,36158,Recurring Deposit,0,2023-10-25,2023,10,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300766,205273,Savings,40807,102.0,40705.0,21464,Mutual Fund,0,2023-11-27,2023,11,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300767,202098,Business,93460,3378.0,90082.0,7951,Recurring Deposit,0,2023-01-23,2023,1,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300768,202585,Current,5134,668.0,4466.0,43248,Mutual Fund,0,2022-07-17,2022,7,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300769,200450,Savings,16326,1448.0,14878.0,29711,Recurring Deposit,0,2024-09-25,2024,9,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300770,204429,Savings,9782,3947.0,5835.0,31046,Fixed Deposit,0,2025-02-25,2025,2,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300771,208956,Current,59832,3693.0,56139.0,45401,Fixed Deposit,0,2024-11-19,2024,11,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300772,200481,Current,88000,102.0,87898.0,44385,Recurring Deposit,0,2023-04-02,2023,4,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300773,202407,Business,4223,2765.0,1458.0,12264,Recurring Deposit,1,2022-08-26,2022,8,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300774,204648,Savings,47074,3521.0,43553.0,38844,Recurring Deposit,0,2025-03-08,2025,3,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300775,200075,Savings,20747,886.0,19861.0,14959,Recurring Deposit,0,2023-07-02,2023,7,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300776,201460,Business,60232,1016.0,59216.0,14330,Mutual Fund,0,2025-02-15,2025,2,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300777,207871,Current,30547,1332.0,29215.0,9183,Mutual Fund,0,2024-10-08,2024,10,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300778,207501,Savings,89579,3274.0,86305.0,37654,Fixed Deposit,0,2022-09-25,2022,9,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300779,201998,Current,87720,1878.0,85842.0,7775,Fixed Deposit,0,2024-08-16,2024,8,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300780,202590,Business,87922,430.0,87492.0,10754,Mutual Fund,0,2022-05-23,2022,5,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300781,205032,Savings,46652,640.0,46012.0,23228,Recurring Deposit,0,2023-09-11,2023,9,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300782,208390,Business,45793,4458.0,41335.0,43966,Recurring Deposit,0,2024-06-25,2024,6,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300783,201097,Business,81433,2196.0,79237.0,17234,Recurring Deposit,0,2024-01-15,2024,1,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300784,203494,Savings,3611,588.0,3023.0,10421,Mutual Fund,0,2025-01-11,2025,1,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300785,203965,Current,97517,4593.0,92924.0,19635,Mutual Fund,0,2023-10-17,2023,10,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300786,202141,Current,49429,3782.0,45647.0,7779,Fixed Deposit,0,2022-07-06,2022,7,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300787,207020,Business,59053,1779.0,57274.0,9629,Fixed Deposit,0,2024-05-14,2024,5,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300788,206503,Business,90813,1272.4236232485728,89540.57637675143,29612,Fixed Deposit,0,2024-12-20,2024,12,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300789,207336,Current,2653,568.0,2085.0,31776,Mutual Fund,0,2023-09-02,2023,9,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300790,208488,Business,35236,940.0,34296.0,20638,Mutual Fund,0,2022-04-09,2022,4,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300791,202772,Business,50440,3549.0,46891.0,20910,Mutual Fund,0,2024-01-02,2024,1,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300792,200317,Savings,67940,4256.0,63684.0,39148,Recurring Deposit,0,2024-04-20,2024,4,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300793,200271,Business,52595,1032.0,51563.0,24266,Fixed Deposit,0,2022-08-31,2022,8,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300794,201367,Business,69129,3284.750516283112,65844.24948371689,23621,Fixed Deposit,0,2024-01-23,2024,1,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300795,207021,Savings,46087,3170.0,42917.0,10129,Fixed Deposit,0,2023-10-04,2023,10,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300796,207250,Current,63998,3742.0,60256.0,31538,Recurring Deposit,0,2024-12-02,2024,12,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300797,203311,Savings,55885,1679.9969210631737,54205.003078936825,7087,Mutual Fund,0,2024-03-04,2024,3,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300798,209850,Current,78380,4050.0,74330.0,41091,Fixed Deposit,0,2022-11-13,2022,11,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300799,208634,Savings,62991,899.0,62092.0,43891,Fixed Deposit,0,2024-01-26,2024,1,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300800,208800,Business,24930,3573.0,21357.0,15508,Recurring Deposit,0,2022-12-19,2022,12,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300801,201092,Current,57350,985.0,56365.0,4873,Fixed Deposit,0,2024-06-08,2024,6,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300802,203784,Savings,96627,3411.0,93216.0,7750,Recurring Deposit,0,2024-12-25,2024,12,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300803,206612,Savings,98261,3180.0,95081.0,6972,Fixed Deposit,0,2023-05-14,2023,5,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300804,202857,Current,92405,4833.0,87572.0,11703,Recurring Deposit,0,2024-11-01,2024,11,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300805,201944,Current,96050,3144.0,92906.0,23743,Mutual Fund,0,2024-07-04,2024,7,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300806,202871,Current,52899,2730.0,50169.0,27837,Recurring Deposit,0,2024-04-10,2024,4,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300807,209134,Current,39366,3581.0,35785.0,13473,Mutual Fund,0,2024-03-12,2024,3,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300808,206604,Savings,80449,1008.0,79441.0,38644,Fixed Deposit,0,2024-01-26,2024,1,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300809,209649,Current,34826,1797.0,33029.0,2288,Mutual Fund,0,2024-09-26,2024,9,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300810,209556,Current,11266,398.0,10868.0,15060,Fixed Deposit,0,2023-05-11,2023,5,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300811,207639,Current,22124,5729.795634880601,16394.2043651194,23382,Fixed Deposit,0,2023-08-03,2023,8,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300812,202138,Business,12338,4520.0,7818.0,10543,Mutual Fund,0,2023-04-06,2023,4,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300813,208480,Current,83866,1799.0,82067.0,13758,Fixed Deposit,0,2022-08-02,2022,8,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300814,206937,Business,9934,3804.0,6130.0,1048,Fixed Deposit,0,2023-05-28,2023,5,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300815,206115,Current,97859,3373.0,94486.0,16497,Mutual Fund,0,2024-02-19,2024,2,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300816,203344,Current,49527,1959.0,47568.0,36944,Fixed Deposit,0,2023-04-03,2023,4,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300817,207700,Savings,61327,1098.0,60229.0,41912,Mutual Fund,0,2024-03-11,2024,3,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300818,207148,Savings,43327,457.0,42870.0,43288,Mutual Fund,0,2024-08-22,2024,8,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300819,207681,Savings,36011,1851.0,34160.0,21146,Fixed Deposit,0,2024-10-24,2024,10,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300820,204686,Savings,44217,2487.0,41730.0,38042,Recurring Deposit,0,2025-01-21,2025,1,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300821,206699,Current,35422,1043.0,34379.0,10031,Mutual Fund,0,2023-10-30,2023,10,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300822,202630,Business,61365,140.0,61225.0,23420,Fixed Deposit,0,2023-08-25,2023,8,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300823,207914,Current,54072,1033.0,53039.0,47064,Fixed Deposit,0,2022-05-04,2022,5,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300824,200223,Current,13200,4172.0,9028.0,36688,Recurring Deposit,0,2024-04-26,2024,4,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300825,201521,Current,36444,1326.0,35118.0,35008,Mutual Fund,0,2023-08-07,2023,8,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300826,201654,Savings,14609,1390.0,13219.0,24560,Recurring Deposit,0,2022-12-28,2022,12,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300827,206048,Current,85371,3788.0,81583.0,29521,Mutual Fund,0,2024-04-16,2024,4,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300828,205144,Current,29861,4260.0,25601.0,33367,Fixed Deposit,0,2023-02-13,2023,2,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300829,204772,Business,22875,1604.0,21271.0,26130,Mutual Fund,0,2023-09-23,2023,9,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300830,206307,Savings,50258,4906.0,45352.0,22157,Fixed Deposit,0,2023-04-26,2023,4,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300831,200736,Business,73123,938.0,72185.0,27155,Fixed Deposit,0,2023-08-31,2023,8,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300832,208337,Business,84240,612.0,83628.0,30513,Recurring Deposit,0,2023-05-29,2023,5,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300833,206978,Current,2408,2602.0,-194.0,9431,Fixed Deposit,1,2024-10-02,2024,10,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300834,201033,Business,32247,3175.0,29072.0,30593,Recurring Deposit,0,2025-03-14,2025,3,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300835,206663,Business,88349,4440.0,83909.0,44773,Mutual Fund,0,2023-05-24,2023,5,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300836,202281,Current,41927,2696.0,39231.0,28098,Mutual Fund,0,2024-07-31,2024,7,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300837,207348,Savings,81924,1521.0,80403.0,29471,Fixed Deposit,0,2022-04-05,2022,4,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300838,206033,Current,89775,1970.0,87805.0,10301,Recurring Deposit,0,2024-05-31,2024,5,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300839,204619,Savings,2217,1916.0,301.0,25759,Recurring Deposit,1,2023-01-11,2023,1,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300840,209919,Business,7807,1973.0,5834.0,14997,Fixed Deposit,0,2022-07-31,2022,7,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300841,208577,Savings,25638,4133.0,21505.0,1752,Recurring Deposit,0,2023-03-30,2023,3,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300842,204939,Current,29471,3342.0,26129.0,37243,Mutual Fund,0,2023-12-12,2023,12,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300843,206478,Savings,93653,2173.0,91480.0,40129,Recurring Deposit,0,2024-04-17,2024,4,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300844,200513,Current,37788,3383.0,34405.0,35084,Mutual Fund,0,2024-07-30,2024,7,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300845,208218,Current,49765,4850.0,44915.0,9611,Recurring Deposit,0,2023-03-29,2023,3,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300846,200664,Current,19090,4073.0,15017.0,31172,Mutual Fund,0,2025-02-25,2025,2,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300847,202187,Savings,84072,2312.0,81760.0,39517,Fixed Deposit,0,2024-03-29,2024,3,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300848,205824,Business,22365,3952.0,18413.0,9006,Mutual Fund,0,2024-12-18,2024,12,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300849,206238,Business,75367,2803.0,72564.0,24242,Mutual Fund,0,2024-04-21,2024,4,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300850,206311,Business,40562,653.0,39909.0,23199,Mutual Fund,0,2024-02-15,2024,2,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300851,201540,Savings,11387,1828.0,9559.0,5290,Fixed Deposit,0,2022-04-16,2022,4,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300852,209947,Savings,90166,2792.0,87374.0,1546,Fixed Deposit,0,2022-08-12,2022,8,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300853,202631,Savings,35011,4802.0,30209.0,34152,Recurring Deposit,0,2023-06-21,2023,6,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300854,207157,Savings,24368,3598.0,20770.0,47761,Fixed Deposit,0,2023-02-28,2023,2,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300855,208499,Current,19835,3622.0,16213.0,26536,Mutual Fund,0,2023-12-09,2023,12,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300856,201993,Current,54364,2445.0,51919.0,6088,Mutual Fund,0,2025-02-27,2025,2,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300857,200703,Business,9126,481.0,8645.0,4946,Fixed Deposit,0,2023-04-02,2023,4,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300858,206638,Savings,10806,2664.0,8142.0,5719,Recurring Deposit,0,2023-07-09,2023,7,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300859,200354,Business,73809,3654.0,70155.0,29098,Mutual Fund,0,2025-01-15,2025,1,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300860,200546,Current,75848,707.0,75141.0,14655,Mutual Fund,0,2024-09-09,2024,9,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300861,205136,Savings,40389,1402.0,38987.0,40522,Mutual Fund,0,2023-10-15,2023,10,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300862,200109,Business,86839,2377.0,84462.0,39524,Recurring Deposit,0,2024-03-25,2024,3,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300863,201498,Savings,69144,3683.0,65461.0,25935,Fixed Deposit,0,2024-07-27,2024,7,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300864,203671,Business,84365,3533.0,80832.0,2402,Mutual Fund,0,2024-06-22,2024,6,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300865,208754,Savings,70335,2539.0,67796.0,3639,Mutual Fund,0,2023-09-06,2023,9,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300866,209779,Business,16770,1449.0,15321.0,30422,Fixed Deposit,0,2024-01-10,2024,1,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300867,206892,Savings,76076,4179.66191954524,71896.33808045476,5713,Recurring Deposit,0,2024-07-22,2024,7,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300868,207952,Business,45977,3277.0,42700.0,45400,Fixed Deposit,0,2023-08-16,2023,8,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300869,200465,Current,55128,3008.0,52120.0,2101,Fixed Deposit,0,2023-09-18,2023,9,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300870,200176,Business,27068,1929.0,25139.0,16545,Recurring Deposit,0,2025-03-16,2025,3,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300871,205861,Business,78226,3087.0,75139.0,28016,Fixed Deposit,0,2024-02-23,2024,2,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300872,205382,Current,90442,4585.0,85857.0,37754,Recurring Deposit,0,2023-05-15,2023,5,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300873,202927,Current,95533,2406.0,93127.0,15457,Fixed Deposit,0,2023-07-10,2023,7,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300874,205056,Business,19440,4163.0,15277.0,14001,Recurring Deposit,0,2023-04-15,2023,4,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300875,209086,Savings,20436,1619.0,18817.0,27814,Fixed Deposit,0,2023-03-14,2023,3,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300876,201482,Current,96322,3763.0,92559.0,27777,Fixed Deposit,0,2022-09-24,2022,9,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300877,206409,Savings,85253,3937.0,81316.0,11125,Fixed Deposit,0,2023-01-14,2023,1,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300878,209400,Current,14454,2564.0,11890.0,27918,Fixed Deposit,0,2023-07-24,2023,7,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300879,207232,Business,44423,3939.0,40484.0,36869,Fixed Deposit,0,2022-09-22,2022,9,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300880,200426,Business,30395,677.0,29718.0,25204,Recurring Deposit,0,2024-06-30,2024,6,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300881,201527,Current,49059,2142.0,46917.0,36942,Mutual Fund,0,2025-02-25,2025,2,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300882,205250,Business,10142,3022.0,7120.0,17448,Recurring Deposit,0,2023-01-02,2023,1,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300883,205952,Savings,19209,3581.0,15628.0,13662,Mutual Fund,0,2023-01-12,2023,1,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300884,202794,Business,64095,710.0,63385.0,26217,Mutual Fund,0,2023-02-20,2023,2,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300885,200086,Business,47140,3455.0,43685.0,27646,Fixed Deposit,0,2024-04-11,2024,4,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300886,203567,Business,36155,270.0,35885.0,23817,Fixed Deposit,0,2023-05-24,2023,5,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300887,205968,Current,55126,2875.0,52251.0,43304,Fixed Deposit,0,2024-09-21,2024,9,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300888,208584,Current,73498,627.0,72871.0,43600,Recurring Deposit,0,2024-06-12,2024,6,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300889,206657,Business,50337,1212.0,49125.0,27665,Mutual Fund,0,2024-10-03,2024,10,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300890,208947,Current,16451,4986.0,11465.0,6289,Recurring Deposit,0,2023-06-03,2023,6,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300891,206303,Savings,39026,4554.0,34472.0,15148,Fixed Deposit,0,2022-08-24,2022,8,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300892,207943,Savings,1881,2438.0,-557.0,4039,Mutual Fund,1,2023-01-16,2023,1,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300893,209636,Savings,50927,1340.0,49587.0,23729,Recurring Deposit,0,2023-06-24,2023,6,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300894,208974,Savings,90882,3808.0,87074.0,33215,Recurring Deposit,0,2023-03-09,2023,3,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300895,204641,Business,30333,4568.0,25765.0,47841,Recurring Deposit,0,2023-10-02,2023,10,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300896,205780,Current,51759,586.0,51173.0,14346,Fixed Deposit,0,2022-12-24,2022,12,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300897,205640,Savings,91464,505.0,90959.0,34502,Fixed Deposit,0,2023-07-03,2023,7,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300898,206183,Business,11278,3757.0,7521.0,7187,Mutual Fund,0,2022-04-11,2022,4,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300899,207933,Savings,34864,3556.0,31308.0,41435,Mutual Fund,0,2024-06-27,2024,6,27,2025-11-09 16:18:48.216485
